ID,NAME,POP 2010,LATITUDE,LONGITUDE
3084,Gordon,332,31.1412918,-85.0965965
3085,Peoria,-999,31.1415654,-90.6809339
3086,Magnolia,2420,31.1432328,-90.4587081
3087,Purvis,2175,31.1432351,-89.4097866
3088,Hineston,-999,31.1435182,-92.7587591
3089,Leesville,6612,31.1435194,-93.260998
3090,Dixie,-999,31.1446197,-86.719404
3091,Ridge,-999,31.1454605,-96.3219099
3092,Woodworth,1096,31.1465757,-92.4973598
3093,Leander,-999,31.1485178,-92.8465402
3094,Noelke,-999,31.1487772,-100.9295517
3095,Brunswick,15383,31.1499528,-81.4914894
3096,Hickox,-999,31.1505026,-81.9965043
3097,Flynn,-999,31.1510164,-96.1244051
3098,Arispe,-999,31.1512406,-105.2749522
3099,Morgan's Point Resort,4170,31.1521476,-97.4588243
3100,Brookeland,-999,31.1526918,-93.9935221
3101,South Toledo Bend,524,31.1532448,-93.6046199
3102,Leona,175,31.1546279,-95.9691234
3103,Calvert,277,31.1551748,-88.0099997
3104,Black Hawk,-999,31.1557322,-91.6359525
3105,Leakesville,898,31.1557373,-88.5577994
3106,Witco,-999,31.1562683,-101.3448374
3107,Tensaw,-999,31.1568421,-87.7991608
3108,Liberty,728,31.1582312,-90.8123243
3109,Zavalla,713,31.1585242,-94.4263124
3110,Lessley,-999,31.1612845,-91.4295594
3111,Cotton,-999,31.1615734,-84.0668445
3112,Whiteland,-999,31.1643359,-99.5058944
3113,Coffee Springs,228,31.1646193,-85.9093821
3114,Taylor,2375,31.164899,-85.468267
3115,Neely,-999,31.1649063,-88.7547545
3116,Cogdell,-999,31.1649301,-82.7179192
3117,Bremond,929,31.1651817,-96.6769217
3118,Sparks,2052,31.1668572,-83.4373831
3119,McLaurin,-999,31.1679579,-89.2172808
3120,Fairford,186,31.1682301,-88.0641685
3121,Beaumont,951,31.1693496,-88.9200444
3122,Highbank,-999,31.1699032,-96.8335946
3123,Colquitt,1992,31.1712935,-84.7332527
3124,Belfalls,-999,31.173233,-97.2036107
3125,Sierra Blanca,553,31.1745732,-105.3571764
3126,Ellenton,281,31.1760205,-83.587389
3127,Jubilee Springs,-999,31.176842,-97.499179
3128,Chambers,-999,31.1785194,-92.4137462
3129,Moultrie,14268,31.179908,-83.7890631
3130,Riverside,35,31.1801857,-83.8062854
3131,Hoboken,528,31.1810559,-82.1348416
3132,Chancellor,-999,31.1815634,-85.8771592
3133,Ashford,2148,31.1829562,-85.236321
3134,Cedar Springs,74,31.1835133,-85.0379843
3135,Sea Island,-999,31.1835648,-81.3498179
3136,Hicks,-999,31.184905,-93.0159912
3137,Fernwood,-999,31.1854546,-90.4489861
3138,Austonio,-999,31.1857382,-95.63856
3139,Diboll,4776,31.1871319,-94.7810412
3140,Avon,543,31.1893444,-85.2860437
3141,Malcolm,187,31.1912845,-88.0074999
3142,Big Lake,2936,31.1915437,-101.4603945
3143,Christoval,504,31.1935006,-100.4987052
3144,Hoban,-999,31.1943066,-103.5760096
3145,Melvin,178,31.1951678,-99.5797854
3146,San Saba,3099,31.1957234,-98.718098
3147,Gloster,960,31.1973959,-91.0217703
3148,Kokomo,-999,31.1974002,-90.0028627
3149,Moffat,-999,31.1998969,-97.4683448
3150,Funston,449,31.1999071,-83.8735088
3151,Cowarts,1871,31.2001772,-85.3046549
3152,Arco,-999,31.2013406,-81.5062129
3153,New Augusta,644,31.2024033,-89.0347743
3154,Slagle,-999,31.2024054,-93.1273837
3155,Holmesville,-999,31.20351,-90.3087048
3156,Lott,759,31.203512,-97.0366591
3157,Nahunta,1053,31.20439,-81.981226
3158,Troy,1645,31.2068421,-97.3027824
3159,Nashville,4939,31.2074197,-83.2501548
3160,Harkeyville,-999,31.210723,-98.7855993
3161,Sieper,-999,31.2110159,-92.8082059
3162,Waycross,14649,31.2135511,-82.3540178
3163,Onycha,184,31.21406,-86.2832837
3164,Otis,-999,31.2154607,-92.727925
3165,Kinston,540,31.2160045,-86.1710579
3166,Effie,-999,31.2160189,-92.1556834
3167,Eden,2766,31.216276,-99.8456277
3168,Deer Park,188,31.2168416,-88.317234
3169,Lometa,856,31.2171118,-98.3933692
3170,Reagan,-999,31.2182354,-96.7824823
3171,Sims Chapel,153,31.2196171,-88.1486166
3172,Huxford,-999,31.2201734,-87.4619291
3173,Cut,-999,31.221848,-95.481891
3174,Wilkinson,-999,31.2223937,-91.2389979
3175,Rankin,778,31.2226477,-101.9379085
3176,Dothan,65496,31.2232313,-85.3904889
3177,Atkinson,-999,31.2232805,-81.8526121
3178,Apple Springs,-999,31.2235179,-94.9663228
3179,Best,-999,31.2245967,-101.6212314
3180,Rochelle,-999,31.2246097,-99.2111613
3181,Texon,-999,31.224874,-101.6895665
3182,Algerita,-999,31.2279446,-98.8531003
3183,Vick,-999,31.2301854,-92.1056823
3184,Camilla,5360,31.2312933,-84.2104611
3185,Burke,737,31.2318536,-94.7685411
3186,Clayhatchee,589,31.2357293,-85.7227118
3187,Weber,-999,31.2371442,-83.1398741
3188,McCallum,-999,31.2376782,-89.212559
3189,Foxworth,603,31.238233,-89.868692
3190,Marquez,263,31.2393469,-96.2535765
3191,Carolina,297,31.2407285,-86.5277351
3192,Libertyville,117,31.2415614,-86.4613446
3193,Coyanosa,163,31.24292,-103.0646052
3194,McComb,12790,31.2437872,-90.4531536
3195,Cego,-999,31.2451757,-97.162499
3196,Horn Hill,228,31.2457259,-86.3166187
3197,Willow Glen,-999,31.2465732,-92.4323583
3198,Pineland,850,31.2479659,-93.9743556
3199,Waresboro,-999,31.2479915,-82.473748
3200,McNary,-999,31.2481823,-105.7963545
3201,Center Point,492,31.2482404,-92.2098516
3202,Columbia,6582,31.2518439,-89.83758
3203,Anacoco,869,31.2521279,-93.3412795
3204,Anandale,-999,31.255184,-92.4540258
3205,Thompson,-999,31.2568418,-90.6381568
3206,Centerville,892,31.2579584,-95.978292
3207,Centralia,-999,31.2579613,-95.0399354
3208,Finlay,-999,31.2587375,-105.6299609
3209,Webb,1430,31.2604534,-85.2732658
3210,Mertzon,781,31.2618316,-100.8173263
3211,Brooklyn,-999,31.2626708,-86.7710749
3212,Simpson,638,31.26273146,-93.00977128
3213,Vinegar Bend,192,31.263785,-88.3447354
3214,Sale City,380,31.2643494,-84.0212897
3215,Sigsbee,-999,31.2651839,-83.8593431
3216,Millwood,-999,31.2657632,-82.660419
3217,McIntosh,238,31.2662818,-88.0313903
3218,Norman Park,972,31.2690741,-83.6871168
3219,Richland Springs,338,31.2696099,-98.9450461
3220,Gardner,-999,31.269626,-92.692924
3221,Lenox,873,31.2715768,-83.4648845
3222,Sterling,-999,31.2724496,-81.5614936
3223,Imperial,278,31.2729209,-102.6926497
3224,The Grove,-999,31.2732272,-97.5252924
3225,Darbun,-999,31.2762874,-90.0470306
3226,Axson,-999,31.2763162,-82.7343089
3227,Coles,-999,31.2773943,-91.0317704
3228,Huntington,2118,31.2776873,-94.576594
3229,Temple,-999,31.2782352,-92.9554345
3230,Pidcoke,-999,31.279057,-97.8883579
3231,Babbie,603,31.2796139,-86.3255085
3232,Chilton,911,31.2801759,-97.0641616
3233,Toro,-999,31.2804619,-93.5440635
3234,Magasco,-999,31.2807427,-93.9751892
3235,Vair,-999,31.2810176,-94.9135442
3236,Palmers Crossing,-999,31.2823983,-89.2756167
3237,Opp,6659,31.2826685,-86.2555067
3238,Kolin,-999,31.2832391,-92.322633
3239,County Line,-999,31.2835021,-86.1949489
3240,Crosby,318,31.2837829,-91.0631601
3241,Summit,1705,31.2837867,-90.4684315
3242,Hall,-999,31.2851646,-99.0517143
3243,Acme,-999,31.2857351,-91.8204007
3244,Bonhomie,-999,31.2890646,-89.3097843
3245,Pricedale,-999,31.2904532,-90.2948154
3246,Thalmann,-999,31.2907813,-81.6887199
3247,Columbia,740,31.2926762,-85.1115965
3248,Eddy,-999,31.2946173,-97.2522263
3249,Pearson,2117,31.297703,-82.8523668
3250,Sanford,241,31.2982254,-86.3891217
3251,Fort Hancock,1750,31.2984585,-105.8452451
3252,Castleberry,583,31.2990599,-87.0224721
3253,Kinsey,2198,31.299063,-85.3443778
3254,Damascus,254,31.2990682,-84.7188077
3255,Level Plains,2085,31.2996162,-85.7779914
3256,Adamsville,-999,31.3012767,-98.1689206
3257,Salt Gap,-999,31.3037756,-99.5992306
3258,Grimes,558,31.3046175,-85.44799
3259,Chrysler,-999,31.3051699,-87.7011037
3260,Uriah,294,31.3051702,-87.5022096
3261,Bruceville-Eddy,1475,31.3051725,-97.251671
3262,Blackshear,3445,31.3060513,-82.2420661
3263,Marlin,5967,31.3062874,-96.8980439
3264,Broaddus,207,31.3068546,-94.2690876
3265,Kosse,464,31.3076774,-96.6319231
3266,Moody,1371,31.3082273,-97.3613977
3267,Kirkland,-999,31.3082577,-82.9082014
3268,Andalusia,9015,31.3085039,-86.4832913
3269,Flat,-999,31.3087807,-97.6300179
3270,Daleville,5295,31.3101719,-85.7129908
3271,Alexandria,47723,31.3112936,-92.4451371
3272,Pinckard,647,31.3115612,-85.5529906
3273,Morgantown,-999,31.3123978,-89.9159153
3274,Range,-999,31.3126694,-87.2355341
3275,Newton,654,31.3129575,-84.3357424
3276,Toyah,90,31.3148569,-103.7932396
3277,Enterprise,26562,31.3151708,-85.8552161
3278,Napier Field,354,31.3154506,-85.4541013
3279,Rosetta,-999,31.3165599,-91.1009386
3280,Crockett,6950,31.3182359,-95.4566136
3281,Midland City,2344,31.3190612,-85.4938239
3282,Doerun,774,31.3196267,-83.9171221
3283,Seaboard,-999,31.3212806,-88.188619
3284,Pineville,14555,31.3224044,-92.4343035
3285,Hudson,4731,31.3226849,-94.7782644
3286,Placid,-999,31.325441,-99.1844944
3287,Clare,-999,31.325461,-93.6046215
3288,Hornbeck,480,31.325737,-93.3985041
3289,Hattiesburg,45989,31.3271189,-89.2903392
3290,Scallorn,-999,31.3296093,-98.4742058
3291,Hutton,-999,31.3304555,-93.0323823
3292,Newton,1511,31.3351716,-85.6052133
3293,Arnold Line,1719,31.3351739,-89.3733971
3294,Naco,1046,31.3353801,-109.9481297
3295,Lochiel,-999,31.3356566,-110.6239709
3296,Hortense,-999,31.3366088,-81.9562254
3297,Kurthwood,-999,31.3374012,-93.1657199
3298,Luke,-999,31.3379538,-85.0002053
3299,Lufkin,35067,31.3382406,-94.729097
3300,Grandfalls,360,31.3393072,-102.8518202
3301,Dixie Union,-999,31.3393777,-82.4631908
3302,Smithdale,-999,31.3396184,-90.6828789
3303,Nogales,20837,31.3403775,-110.9342532
3304,Hemphill,1198,31.3407403,-93.846852
3305,Willacoochee,1391,31.3407551,-83.0459826
3306,Vick,-999,31.3409959,-100.0920246
3307,Leon Junction,-999,31.3410021,-97.5941839
3308,Omega,1221,31.3410184,-83.5935011
3309,Fruitdale,185,31.3426719,-88.4077946
3310,Vancourt,-999,31.3429412,-100.1770268
3311,Carlton,65,31.343224,-87.8455522
3312,Bronson,-999,31.3440743,-94.0135242
3313,Douglas,17378,31.3445471,-109.5453447
3314,Elmodel,-999,31.3457343,-84.4724119
3315,Petal,10454,31.3465627,-89.2600605
3316,Satin,-999,31.3465629,-97.031661
3317,Richton,1068,31.3493426,-88.9400492
3318,Tankersley,-999,31.3496077,-100.6434325
3319,Headland,4510,31.351284,-85.3421559
3320,River Falls,526,31.3529468,-86.5391273
3321,Eldorado,-999,31.3537976,-83.4854409
3322,Libuse,-999,31.3540704,-92.3334673
3323,Goss,-999,31.3554523,-89.8886919
3324,Herty,-999,31.356296,-94.6832633
3325,Pirtleville,1744,31.3570467,-109.561734
3326,Deville,1764,31.3574037,-92.1654076
3327,Auburn,-999,31.3593408,-90.6078777
3328,Kennard,337,31.3596258,-95.1832721
3329,Heath,254,31.3607243,-86.4696811
3330,Jewett,1167,31.3615664,-96.1441315
3331,Keltys,-999,31.3615731,-94.751042
3332,Tibbie,41,31.3621128,-88.2486215
3333,Kino Springs,136,31.3631549,-110.8100846
3334,Glendale,1657,31.3646175,-89.3061728
3335,Paul Spur,-999,31.3662127,-109.7345151
3336,Garden City,-999,31.3671144,-91.1278838
3337,New Era,-999,31.3671221,-91.8273463
3338,Castor,-999,31.3690532,-98.5103182
3339,Lindsay,271,31.3693022,-103.5379529
3340,Darien,1975,31.3702255,-81.4339903
3341,Royalty,-999,31.3723616,-102.8670981
3342,Larto,-999,31.372679,-91.9045697
3343,Wall,-999,31.3740524,-100.3075869
3344,Runnelstown,-999,31.3757295,-89.1117235
3345,Hermosa,-999,31.3765234,-103.6415679
3346,Golinda,559,31.3776722,-97.0827751
3347,Blakely,5068,31.3776754,-84.934092
3348,Miracle Valley,644,31.3792677,-110.153411
3349,Sibley,-999,31.3793359,-91.3987257
3350,Baconton,915,31.379623,-84.161017
3351,Palominas,212,31.3798232,-110.1184106
3352,Megargel,62,31.3798894,-87.4283194
3353,Rawls Springs,1254,31.380728,-89.3714525
3354,Ruth,-999,31.3815627,-90.316482
3355,Milford,-999,31.3818443,-84.5435248
3356,Alapaha,668,31.3851954,-83.2229323
3357,New Brockton,1146,31.3857239,-85.9293861
3358,Lorena,1691,31.3865592,-97.2155596
3359,Tioga,-999,31.3871248,-92.4256928
3360,Patterson,730,31.3874383,-82.1401193
3361,Choctaw Bluff,-999,31.3887777,-87.7888843
3362,Beyerville,177,31.3903757,-110.8784194
3363,Fife,-999,31.3904396,-99.3845005
3364,Boyce,1004,31.3904558,-92.6693132
3365,Everett,-999,31.3905013,-81.6387196
3366,Ratcliff,-999,31.3915699,-95.1396603
3367,Latexo,322,31.3951794,-95.4741151
3368,Doole,-999,31.3957169,-99.5989535
3369,Crane,3353,31.3973624,-102.3501419
3370,Sapelo Island,-999,31.397448,-81.2787063
3371,Fort Gates,-999,31.3996104,-97.7077986
3372,Bridgeboro,-999,31.4015686,-83.9749021
3373,Flatwoods,-999,31.4026755,-92.8682104
3374,Redland,1047,31.4043502,-94.7213199
3375,Alamo Alto,-999,31.4051216,-106.023861
3376,Yellow Pine,-999,31.4057249,-88.429741
3377,Haleburg,103,31.406562,-85.1371526
3378,Stiles,-999,31.4068132,-101.5662301
3379,Gantt,222,31.4068339,-86.4841273
3380,Red Level,487,31.4071111,-86.6121861
3381,Millersview,-999,31.408771,-99.7556273
3382,Repton,282,31.4090551,-87.2391473
3383,Offerman,441,31.40966,-82.111785
3384,Thornton,526,31.4110077,-96.5722013
3385,Mercury,-999,31.4123837,-99.15755
3386,Enigma,1278,31.4129695,-83.3290468
3387,Mora,-999,31.4140875,-82.9537577
3388,Elba,3940,31.4146108,-86.0677243
3389,Bancroft,-999,31.4148974,-84.8399223
3390,Ball,4000,31.4154574,-92.4118037
3391,Kisatchie,-999,31.4157319,-93.1743322
3392,Zimmerman,-999,31.4157323,-92.702926
3393,Cloverdale,-999,31.4170488,-108.9297735
3394,Sumrall,1421,31.4173935,-89.5422909
3395,Perry,-999,31.4179501,-96.9152688
3396,Flo,-999,31.4182329,-95.9130149
3397,Oglesby,484,31.4185003,-97.5072379
3398,Brookfield,-999,31.4185227,-83.3909933
3399,DeWitt,-999,31.4198999,-84.1399059
3400,Rockville,43,31.4201657,-87.842497
3401,Newville,539,31.4218379,-85.337712
3402,Pecos,8780,31.4229124,-103.4932293
3403,McKinnon,-999,31.425218,-81.9267805
3404,Mayna,-999,31.4262879,-91.8615143
3405,South Mountain,384,31.4276653,-97.6775203
3406,Excel,723,31.4279433,-87.3413731
3407,Eva,-999,31.4290645,-91.7876242
3408,Milam,1480,31.4324041,-93.8457416
3409,Gorum,-999,31.4329516,-92.9434915
3410,Frisco City,1309,31.4334985,-87.401375
3411,Evergreen,3944,31.4334994,-86.9569176
3412,Gatesville,15751,31.4351645,-97.743911
3413,State Line,565,31.4362794,-88.4744659
3414,Hereford,-999,31.4384325,-110.0978554
3415,Nicksville,-999,31.43847656,-110.2489014
3416,Oak Vale,-999,31.4385058,-89.9645268
3417,Bogue Chitto,522,31.4387844,-90.4523187
3418,Arlington,1479,31.4398976,-84.7249188
3419,Beach,-999,31.4399287,-82.5037473
3420,Serena,-999,31.4404543,-91.8640145
3421,Wagarville,-999,31.44251014,-88.03069046
3422,Florien,633,31.4437889,-93.4573959
3423,McGregor,4987,31.4440557,-97.4091792
3424,Arnett,-999,31.445163,-97.8914151
3425,Tornillo,1568,31.4453978,-106.0883071
3426,Pollok,-999,31.4465701,-94.8721557
3427,Rock Hill,274,31.447122,-92.5709763
3428,Bisbee,5575,31.4481547,-109.9284084
3429,Otto,-999,31.4490609,-96.8088768
3430,Goldthwaite,1878,31.4498855,-98.5708763
3431,Monterey,439,31.449896,-91.7181787
3432,Tifton,16350,31.4504629,-83.5084973
3433,Meridian,-999,31.45189,-81.3778778
3434,Sierra Vista Southeast,14797,31.4524491,-110.2159717
3435,Cox,-999,31.4552222,-81.5634405
3436,Farrar,-999,31.4568412,-96.280804
3437,White Apple,-999,31.4571135,-91.0742709
3438,Ozark,14907,31.4590576,-85.6404932
3439,Lena,-999,31.4607299,-92.7707071
3440,Barstow,349,31.4612451,-103.3937815
3441,Hewitt,13549,31.4623902,-97.1958377
3442,Bude,1063,31.4629491,-90.8501014
3443,San Angelo,93200,31.4637723,-100.4370375
3444,Buffalo,1856,31.4637866,-96.0580197
3445,Mershon,-999,31.4641009,-82.2573461
3446,Chatom,1288,31.4651653,-88.2544557
3447,Double Adobe,-999,31.4666748,-109.6900024
3448,Robinson,10509,31.4676687,-97.1147226
3449,Parhams,-999,31.4676748,-91.7865135
3450,Star,-999,31.4684944,-98.3161482
3451,Negreet,-999,31.4693448,-93.5748998
3452,Putney,2898,31.4701766,-84.117684
3453,Center City,-999,31.4704394,-98.4089282
3454,Rio Rico,18962,31.4714828,-110.9764769
3455,Ty Ty,725,31.4718497,-83.6468362
3456,Winchell,-999,31.4721046,-99.1608838
3457,Hobson,126,31.4723873,-88.1533407
3458,Meadville,449,31.4723928,-90.8967682
3459,Broadhurst,-999,31.4741058,-81.9173361
3460,Creola,213,31.4743446,-92.5051404
3461,Riesel,1007,31.4748925,-96.9233257
3462,Echo,-999,31.4757245,-85.4657698
3463,Evant,426,31.4762719,-98.1519777
3464,Stacy,-999,31.4771028,-99.5978431
3465,Donie,-999,31.4771187,-96.2224692
3466,Gordy,-999,31.4804571,-83.8799002
3467,Brooks,-999,31.4818306,-86.6849677
3468,Ovett,-999,31.4854475,-89.0328346
3469,Leary,618,31.4857308,-84.5138017
3470,Screven,766,31.4863254,-82.0170596
3471,Sanford,-999,31.4868356,-89.4270093
3472,Isla,-999,31.48734,-106.2063654
3473,Wells,790,31.488513,-94.9399346
3474,Sasabe,-999,31.4887016,-111.5420505
3475,Galbraith,-999,31.4912839,-92.8123758
3476,Grapeland,1489,31.491845,-95.4785606
3477,Dozier,329,31.4921084,-86.3649582
3478,Fisher,230,31.4937872,-93.4657301
3479,Bassfield,254,31.4965591,-89.7395195
3480,Chopin,-999,31.4968389,-92.8593222
3481,Cloverdale,645,31.497945,-91.4206714
3482,Chireno,386,31.4993498,-94.3518691
3483,Rockwood,-999,31.5009915,-99.3733896
3484,Battles,-999,31.5018317,-88.5094693
3485,Eddiceton,-999,31.5021159,-90.7914897
3486,Fabens,8257,31.50234,-106.1585867
3487,Moselle,-999,31.5023903,-89.2789495
3488,Arm,-999,31.5029489,-90.0161945
3489,Leroy,911,31.5046086,-87.9847237
3490,Roxie,497,31.5046128,-91.0689929
3491,Woodway,8452,31.5059998,-97.2050055
3492,Paint Rock,273,31.508491,-99.9200779
3493,Douglas,11589,31.5088073,-82.8498654
3494,Jackson,5228,31.5090521,-87.8944435
3495,Marco,-999,31.5093395,-92.7648739
3496,Ben Hur,-999,31.5104483,-96.7277643
3497,Kirby,-999,31.5115579,-90.9809351
3498,McCall Creek,-999,31.5126719,-90.698711
3499,Poulan,851,31.5129582,-83.7876748
3500,Sumner,427,31.512959,-83.7385063
3501,Bentley,-999,31.5157324,-92.4881958
3502,Bozar,-999,31.5168287,-98.5969887
3503,Nicholls,2798,31.5174219,-82.6348602
3504,Colfax,1558,31.5190623,-92.706816
3505,Beverly Hills,1995,31.5215557,-97.1538919
3506,Bluffton,103,31.5229496,-84.8677008
3507,Groesbeck,4328,31.5243379,-96.5338693
3508,Pollock,469,31.5257321,-92.4070823
3509,Bellwood,-999,31.5273949,-93.2054454
3510,Monroeville,6519,31.5279399,-87.3247077
3511,San Augustine,2108,31.5299029,-94.1060282
3512,Sylvester,6188,31.5307349,-83.8354542
3513,Rogers,-999,31.5323985,-92.225133
3514,Eulonia,-999,31.5332762,-81.4270478
3515,Derry,-999,31.5340592,-92.9476592
3516,Crawford,717,31.5343308,-97.44307
3517,Pyote,114,31.5348555,-103.1262722
3518,Morgan,240,31.5376731,-84.5993601
3519,Gardi,-999,31.5382736,-81.7981689
3520,Hallsburg,507,31.5387793,-96.9561053
3521,Buckatunna,516,31.539053,-88.5289155
3522,Alma,3466,31.5393701,-82.4623557
3523,Townsend,-999,31.5393867,-81.5226072
3524,Patagonia,913,31.5395378,-110.7561963
3525,Claiborne,-999,31.5401611,-87.5155464
3526,Saint Stephens,495,31.5404411,-88.0552823
3527,McKenzie,530,31.542384,-86.71497
3528,Mart,2209,31.5423911,-96.8336015
3529,Yarbo,-999,31.5437741,-88.2777907
3530,Weches,-999,31.5440676,-95.2277198
3531,Percilla,-999,31.5471221,-95.3991142
3532,Walters,-999,31.5473971,-91.995963
3533,Rockingham,248,31.547982,-82.4165204
3534,Waco,124805,31.549333,-97.1466695
3535,Chula,-999,31.5496278,-83.5473875
3536,Brookesmith,-999,31.5504359,-99.1186617
3537,Burnt Corn,-999,31.5534949,-87.1602592
3538,Monticello,1571,31.5537807,-90.1073079
3539,Sierra Vista,43888,31.5545394,-110.3036912
3540,Acree,-999,31.5554539,-83.9960153
3541,Garland,-999,31.5565503,-86.8233063
3542,Mullin,179,31.5568276,-98.6656013
3543,Dickey,-999,31.5571165,-84.6601952
3544,Edison,1531,31.5582271,-84.7382526
3545,Bushnell,-999,31.5601936,-82.9598688
3546,Natchez,15792,31.5604442,-91.403171
3547,Melrose,-999,31.5615706,-94.4765951
3548,Seminary,314,31.5623892,-89.4975669
3549,Chicora,-999,31.5637746,-88.5753078
3550,Antonia,-999,31.564342,-92.4093051
3551,Vidalia,4299,31.5654441,-91.4259495
3552,Tumacacori,393,31.56872559,-111.0523071
3553,Many,2853,31.5687848,-93.4840645
3554,Wickett,498,31.5701328,-103.0009899
3555,Shorterville,-999,31.570169,-85.1013186
3556,Abbeville,2688,31.5718352,-85.2504893
3557,Morgantown,1412,31.5726663,-91.3476134
3558,Shellman Bluff,-999,31.5727204,-81.3231555
3559,Arivaca,695,31.5748121,-111.3323208
3560,Shingler,-999,31.5782353,-83.7846187
3561,Albany,77434,31.5785074,-84.155741
3562,Hamburg,-999,31.5787781,-91.0667711
3563,Washington,-999,31.57883386,-91.29701654
3564,Brookhaven,12513,31.5790588,-90.4406506
3565,Minorca,2317,31.5793328,-91.481785
3566,Archie,-999,31.5798958,-91.9673517
3567,Clara,410,31.580441,-88.6964273
3568,Lewis Springs,-999,31.5812057,-110.1420227
3569,Dry Prong,436,31.5812854,-92.5329202
3570,Brantley,809,31.5823832,-86.2571786
3571,Thorntonville,476,31.5829105,-102.9207099
3572,Aloha,-999,31.5832265,-92.7723743
3573,Peterman,89,31.5846048,-87.259429
3574,Oakwood,510,31.584896,-95.8491262
3575,San Elizario,13603,31.5851146,-106.2727573
3576,Carmen,-999,31.58728027,-111.0527954
3577,Lucas,-999,31.5879462,-89.9584145
3578,Nebo,-999,31.5887854,-92.1417992
3579,Clint,926,31.592337,-106.224145
3580,Ambrose,380,31.5938031,-83.0143147
3581,Bellmead,9901,31.5940545,-97.1088903
3582,Monahans,-999,31.5942991,-102.8926536
3583,Ocilla,3414,31.5943567,-83.2504328
3584,Dew,-999,31.5951718,-96.1399682
3585,Miles,829,31.5973798,-100.1823084
3586,Prentiss,1081,31.5985012,-89.8670229
3587,Ariton,764,31.6001655,-85.7188298
3588,McNeal,238,31.6012067,-109.6700697
3589,Ridgecrest,694,31.6029441,-91.5278975
